raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_27,raw_28,raw_29,raw_30,raw_31,raw_32,raw_33,raw_34,raw_35,raw_36,raw_37,raw_38,raw_39,raw_40,raw_41,raw_42,raw_43,raw_44,raw_45,raw_46,raw_47,raw_48,raw_49,raw_50,raw_51,raw_52,raw_53,raw_54,raw_55,raw_56,raw_57,raw_58,raw_59,raw_60,raw_61,raw_62,inv_0,inv_1,inv_2,inv_3,inv_4,inv_5,inv_6,inv_7,label
0.5376600027084351,1.0874673128128052,6.754686410204158e-07,0.4978315234184265,1.079437494277954,-0.0489380843937397,0.456842303276062,1.0465364456176758,-0.09386765956878662,0.4234474301338196,1.024283528327942,-0.1321442574262619,0.3923574984073639,1.0031768083572388,-0.17614072561264038,0.45594361424446106,0.949089527130127,-0.1274782121181488,0.42381832003593445,0.8544380068778992,-0.1820160150527954,0.4035934805870056,0.7897340059280396,-0.21362358331680298,0.3885917067527771,0.7314485907554626,-0.23512676358222961,0.5111656785011292,0.9318930506706238,-0.132285475730896,0.4954195022583008,0.8125163912773132,-0.1891801506280899,0.48582130670547485,0.7314721345901489,-0.2236858308315277,0.4778631925582886,0.6597788333892822,-0.24801230430603027,0.5628350377082825,0.9426882266998291,-0.13707990944385529,0.5611578822135925,0.8294626474380493,-0.19279180467128754,0.5585013628005981,0.7507036924362183,-0.22708794474601746,0.5555799603462219,0.6820374131202698,-0.24887271225452423,0.6109555959701538,0.9705693125724792,-0.14228931069374084,0.6236504912376404,0.8866288065910339,-0.19128857553005219,0.6284767985343933,0.8259779214859009,-0.21675574779510498,0.6296335458755493,0.771964430809021,-0.23381659388542175,1.1819798968901523,2.194707874743166,2.4183472927688827,2.3118029978859505,1.9586000477117316,1.3504019665025,0.5594454549828205,0.9190958626547279,open_hand
0.5244829654693604,1.0635294914245605,1.1512490800669184e-06,0.48663130402565,1.0713752508163452,-0.08063586056232452,0.44975546002388,1.0549031496047974,-0.14147154986858368,0.4249495267868042,1.042964220046997,-0.19025999307632446,0.3984406590461731,1.0329824686050415,-0.24412788450717926,0.44385212659835815,0.9063226580619812,-0.15027940273284912,0.41601958870887756,0.8127768635749817,-0.21366284787654877,0.3957645893096924,0.7403098940849304,-0.259173721075058,0.38197124004364014,0.6759342551231384,-0.29147759079933167,0.4994637668132782,0.8822572231292725,-0.1415131688117981,0.49231192469596863,0.76784747838974,-0.2042613923549652,0.4883098900318146,0.6833603382110596,-0.25081464648246765,0.4835166037082672,0.606220006942749,-0.2848705053329468,0.5515151619911194,0.8873090147972107,-0.13481535017490387,0.5547774434089661,0.7780075073242188,-0.19025646150112152,0.553142249584198,0.6993294954299927,-0.22942817211151123,0.5516065955162048,0.6315381526947021,-0.25674206018447876,0.5963435173034668,0.9129235744476318,-0.13195709884166718,0.6138051152229309,0.8331764936447144,-0.17693117260932922,0.6156067252159119,0.7711544036865234,-0.20285837352275848,0.6171445846557617,0.7148677110671997,-0.22238387167453766,1.1950139208225328,2.185083233761966,2.3358027172746527,2.175525637137333,1.8320348899881171,1.5586156981473505,0.5332264033922378,0.7919877621649593,open_hand
0.5029447674751282,1.0271490812301636,1.0651825732566067e-06,0.4618552029132843,1.0288708209991455,-0.06845855712890625,0.42765340209007263,1.0116156339645386,-0.11920417845249176,0.39973947405815125,1.0025931596755981,-0.16034476459026337,0.3722940683364868,1.003183126449585,-0.20502232015132904,0.42764195799827576,0.8469281196594238,-0.1123507171869278,0.3991692364215851,0.7508529424667358,-0.16143876314163208,0.3801468014717102,0.6811767816543579,-0.19862236082553864,0.36690932512283325,0.6199510097503662,-0.2244490534067154,0.4823671281337738,0.8230319023132324,-0.10382089018821716,0.47679316997528076,0.715613603591919,-0.14845886826515198,0.47390854358673096,0.636210024356842,-0.1838550865650177,0.4703289568424225,0.5680223703384399,-0.20912586152553558,0.5332011580467224,0.8301095962524414,-0.09817498177289963,0.5404711365699768,0.7206257581710815,-0.13882943987846375,0.5422778129577637,0.6417908072471619,-0.16914156079292297,0.5425786375999451,0.5736733675003052,-0.1892969161272049,0.5778452157974243,0.8576412200927734,-0.09615234285593033,0.5990460515022278,0.7759862542152405,-0.129717156291008,0.6048707365989685,0.712570071220398,-0.14696615934371948,0.6086512207984924,0.653721809387207,-0.15838715434074402,1.0624732047376875,2.106976022972833,2.1987971328206912,2.1441342578377625,1.823078364282489,1.6690553889017832,0.507702156287411,0.7413030370800309,open_hand
0.5034654140472412,0.9967001676559448,8.209489692490024e-07,0.4315617084503174,0.9904240965843201,-0.04441776126623154,0.3719775676727295,0.9582903981208801,-0.07724614441394806,0.3226320743560791,0.9236141443252563,-0.10403022915124893,0.28279438614845276,0.8866485953330994,-0.13178426027297974,0.4167799949645996,0.7946549654006958,-0.06795357167720795,0.38557901978492737,0.6948601007461548,-0.10051774978637695,0.3692643344402313,0.6262576580047607,-0.12509669363498688,0.35886049270629883,0.5673321485519409,-0.14190641045570374,0.4709851145744324,0.7731364369392395,-0.06687741726636887,0.46458375453948975,0.6577411890029907,-0.09414437413215637,0.45977509021759033,0.5800197124481201,-0.11615408211946487,0.4561598300933838,0.5147151947021484,-0.13160383701324463,0.5208117365837097,0.7816515564918518,-0.06880173832178116,0.5295926928520203,0.6671536564826965,-0.09632549434900284,0.5322646498680115,0.5922232866287231,-0.11688140779733658,0.531825065612793,0.5282864570617676,-0.1302603781223297,0.5657031536102295,0.812362790107727,-0.0731058418750763,0.587369978427887,0.7239560484886169,-0.09998870640993118,0.5952548980712891,0.6635628938674927,-0.11188872158527374,0.59821617603302,0.6076312065124512,-0.1177743449807167,1.1867272791847066,2.01511887425656,2.130122101712878,2.067098346572101,1.7716255941965715,1.393900789352222,0.47152948748743795,0.7228572527867185,open_hand
0.474498450756073,1.0244024991989136,7.153356591516058e-07,0.393934965133667,1.0000123977661133,-0.042048707604408264,0.3284367322921753,0.9386467337608337,-0.0683910995721817,0.27602314949035645,0.8804230093955994,-0.08972284942865372,0.23060180246829987,0.8296302556991577,-0.11109470576047897,0.3917316794395447,0.766545832157135,-0.04465951398015022,0.3634006977081299,0.6589745283126831,-0.07054280489683151,0.3476807177066803,0.5893113613128662,-0.09253303706645966,0.3388107717037201,0.5277873277664185,-0.10915802419185638,0.4503209590911865,0.7436559200286865,-0.04526931047439575,0.4459953308105469,0.6113093495368958,-0.06607462465763092,0.44326671957969666,0.527069091796875,-0.08573685586452484,0.4431176781654358,0.45738455653190613,-0.10122297704219818,0.5031251311302185,0.7519659399986267,-0.05051877722144127,0.5109723806381226,0.6272141933441162,-0.07420859485864639,0.5130634307861328,0.5501253008842468,-0.09134070575237274,0.5130606293678284,0.48305997252464294,-0.10389777272939682,0.5524514317512512,0.7823804020881653,-0.058937009423971176,0.5701813101768494,0.6886277794837952,-0.08228560537099838,0.5792181491851807,0.6276829838752747,-0.09196098893880844,0.5839706659317017,0.5711479187011719,-0.09806670993566513,1.1608498222713832,1.8439512801746376,2.0211512431142413,1.9361251905687171,1.669545768650916,1.1235419448747195,0.44181156745899286,0.6344940909728446,open_hand
0.45512592792510986,1.0231283903121948,6.505831606773427e-07,0.3760380446910858,0.9962357878684998,-0.04249129816889763,0.3062993884086609,0.9309825897216797,-0.06914181262254715,0.25112390518188477,0.8713604211807251,-0.09135023504495621,0.20677973330020905,0.8190129995346069,-0.11367271095514297,0.36909300088882446,0.7534023523330688,-0.04500285163521767,0.3413087725639343,0.6383013725280762,-0.07449670881032944,0.3252949118614197,0.5639541149139404,-0.0987003743648529,0.31606853008270264,0.5009931325912476,-0.11624299734830856,0.4262751638889313,0.7289690375328064,-0.04608423262834549,0.4251370131969452,0.5904192924499512,-0.07000324875116348,0.4235081672668457,0.503300666809082,-0.0907360091805458,0.4246075749397278,0.43285971879959106,-0.10618522018194199,0.47889572381973267,0.7350491285324097,-0.05223074555397034,0.485420286655426,0.6037948131561279,-0.07648075371980667,0.48649847507476807,0.5249857902526855,-0.09373412281274796,0.4871133863925934,0.4585263729095459,-0.10612571239471436,0.5287580490112305,0.7653954029083252,-0.06202247366309166,0.5467233061790466,0.6689842939376831,-0.08507812023162842,0.5567842721939087,0.6052944660186768,-0.09505640715360641,0.5635793805122375,0.5482856631278992,-0.10114705562591553,1.1398230256257078,1.8476040231514392,2.0074673244535286,1.923426184949767,1.6629580619905788,1.1241599515045089,0.42971390908007545,0.6041441574762632,open_hand
0.4444127380847931,1.0360417366027832,6.049236276339798e-07,0.3611024022102356,1.0084375143051147,-0.04151787608861923,0.28941452503204346,0.9417647123336792,-0.06710850447416306,0.23000659048557281,0.8806341290473938,-0.0895356833934784,0.18044787645339966,0.8281159400939941,-0.11222813278436661,0.3510400056838989,0.7593424916267395,-0.036031220108270645,0.32040444016456604,0.6417713165283203,-0.06494943797588348,0.302192747592926,0.5668184161186218,-0.08988784998655319,0.29183799028396606,0.5022568702697754,-0.10830726474523544,0.40698355436325073,0.732921302318573,-0.03883000835776329,0.40336909890174866,0.5910621881484985,-0.06202221289277077,0.39856794476509094,0.5022530555725098,-0.08377891778945923,0.3969344198703766,0.4310080409049988,-0.10030553489923477,0.4596019983291626,0.7364760637283325,-0.04761910066008568,0.4637763500213623,0.6013696193695068,-0.0714709609746933,0.4611123502254486,0.5196772813796997,-0.08964657038450241,0.45849937200546265,0.44968998432159424,-0.10314127057790756,0.5098080039024353,0.7643476128578186,-0.06036307290196419,0.524552047252655,0.6651773452758789,-0.08279730379581451,0.5316356420516968,0.6001105308532715,-0.09305649250745773,0.5363978147506714,0.5418360233306885,-0.09998936951160431,1.1506615961636877,1.8371605049183397,1.9979306776005612,1.934249739146288,1.664732345417539,1.1185907800449841,0.4132197826126092,0.5785901307500773,open_hand
0.4224229156970978,1.0579614639282227,3.6338875020192063e-07,0.3408755362033844,1.0240877866744995,-0.0348256416618824,0.2726552486419678,0.9465078115463257,-0.051575012505054474,0.21634991466999054,0.8765974044799805,-0.06624286621809006,0.17003150284290314,0.8201395869255066,-0.08036807924509048,0.33447545766830444,0.7707992196083069,-0.010177403688430786,0.30549314618110657,0.6580266356468201,-0.029747216030955315,0.2870206832885742,0.5884643793106079,-0.0516229011118412,0.2743387222290039,0.5288096070289612,-0.0689530000090599,0.3871980905532837,0.7477911710739136,-0.013062206096947193,0.37329044938087463,0.6184606552124023,-0.02742728590965271,0.36394253373146057,0.5402310490608215,-0.047087058424949646,0.35889652371406555,0.47539854049682617,-0.0632350966334343,0.43797415494918823,0.7508583068847656,-0.022413700819015503,0.4336143136024475,0.6259787082672119,-0.03917203098535538,0.4304605722427368,0.5495378971099854,-0.05279180780053139,0.42727941274642944,0.4812721908092499,-0.06417135894298553,0.48786264657974243,0.7749888896942139,-0.03577670827507973,0.49552619457244873,0.680427610874176,-0.051545802503824234,0.5022242665290833,0.622734785079956,-0.056491922587156296,0.508152186870575,0.5704171657562256,-0.06044779345393181,1.1393521641758402,1.7724835467062143,1.8865112617670503,1.8572278438171133,1.5961594260395189,0.9910775949289681,0.3206301955061526,0.5663723543243402,open_hand
0.3840390741825104,1.083960771560669,-8.420727795055427e-07,0.31690773367881775,1.023332118988037,-0.027913503348827362,0.2592473030090332,0.9194284081459045,-0.039152905344963074,0.2154403030872345,0.8456369042396545,-0.05453210696578026,0.19146284461021423,0.7809779644012451,-0.0652245432138443,0.32728108763694763,0.755082368850708,0.015781383961439133,0.31213241815567017,0.6891817450523376,-0.02847556583583355,0.2974633574485779,0.735703706741333,-0.0566757507622242,0.29351806640625,0.783644437789917,-0.06841322034597397,0.3797551393508911,0.7431721687316895,0.009754830971360207,0.357560396194458,0.674179196357727,-0.044468753039836884,0.33428794145584106,0.7814145684242249,-0.062065239995718,0.33650335669517517,0.8459010720252991,-0.055967580527067184,0.43426692485809326,0.7565050721168518,-0.006276579108089209,0.4152649939060211,0.7216141223907471,-0.057906970381736755,0.38566139340400696,0.8163260221481323,-0.05573074519634247,0.385193407535553,0.8626022934913635,-0.03608308359980583,0.48633190989494324,0.7904031872749329,-0.025332823395729065,0.47299516201019287,0.7608588337898254,-0.05108731985092163,0.4398858845233917,0.8201878070831299,-0.042395688593387604,0.43249785900115967,0.8556182980537415,-0.02511146478354931,1.0701706470241663,0.9415761212822085,0.7306721886419891,0.657805864532781,0.6885769699921386,0.299568854467663,0.22487201763456877,0.2971024745077257,open_hand
0.4241369366645813,1.0927773714065552,-1.103602130569925e-06,0.32316190004348755,0.9633651971817017,0.03725476190447807,0.28438153862953186,0.8684800863265991,0.042865168303251266,0.2643915116786957,0.7868693470954895,0.026015466079115868,0.2407762110233307,0.7086274027824402,0.01285322941839695,0.37711459398269653,0.7630149126052856,0.09158062189817429,0.3022550344467163,0.7190753221511841,0.04529939964413643,0.290197491645813,0.8082286715507507,0.012321406044065952,0.3026122450828552,0.858212947845459,-0.002378637669607997,0.41581636667251587,0.7688170671463013,0.0459403321146965,0.3289008140563965,0.7479656934738159,-0.014813682995736599,0.31901729106903076,0.8487157821655273,-0.042413871735334396,0.33528760075569153,0.8969922661781311,-0.045290756970644,0.45067182183265686,0.7860968708992004,-0.007652018219232559,0.36114639043807983,0.7843602299690247,-0.061671435832977295,0.3546232283115387,0.8842126131057739,-0.058497343212366104,0.37316450476646423,0.9243918657302856,-0.04136761650443077,0.48133260011672974,0.8074705600738525,-0.0605611577630043,0.40171754360198975,0.8257172703742981,-0.08970483392477036,0.3900614380836487,0.8946598172187805,-0.08272028714418411,0.40980222821235657,0.9208030104637146,-0.06759564578533173,1.3011001608655726,0.8071477999768047,0.6712955105803534,0.552168046681412,0.5662448379629608,0.49671136866141175,0.20295888861878938,0.2485248383232362,open_hand
